Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9169298,2019-06-05 16:31:32,2019-05-31 20:35:26,647622,77714640,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169298,SRX5944138,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854908,SAMN11915923,simple,10090,Mus musculus,GSM3838789,,,,,,,no,,,,,GEO,SRA892854,,public,C26E1F5B29186737D029776E5EE0C260,15C380A2DEBE5172E64FE6F17AEFC401
SRR9169299,2019-06-05 16:31:32,2019-05-31 20:34:42,770534,92464080,0,120,50,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169299,SRX5944139,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854909,SAMN11915922,simple,10090,Mus musculus,GSM3838790,,,,,,,no,,,,,GEO,SRA892854,,public,B5F0877270FF5111EED49A3F4E4DAE85,7FFE6305AECD9AEC07B6E571CA64D01E
SRR9169300,2019-06-05 16:31:32,2019-05-31 20:33:54,649712,77965440,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008954/SRR9169300,SRX5944140,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854910,SAMN11915921,simple,10090,Mus musculus,GSM3838791,,,,,,,no,,,,,GEO,SRA892854,,public,579E0CD181D68CD7637970F6151BBF8C,E3661178898601170AD08CE809EFDCA7
SRR9169301,2019-06-05 16:31:32,2019-05-31 20:35:36,829757,99570840,0,120,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169301,SRX5944141,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854911,SAMN11915920,simple,10090,Mus musculus,GSM3838792,,,,,,,no,,,,,GEO,SRA892854,,public,66371BB1778FB49736F43E90D9012286,CC59A4C16DC4BA0DA069E20B21C9C230
SRR9169302,2019-06-05 16:31:32,2019-05-31 20:36:21,896969,107636280,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169302,SRX5944142,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854912,SAMN11915919,simple,10090,Mus musculus,GSM3838793,,,,,,,no,,,,,GEO,SRA892854,,public,38823DD6F0E36D022368E5937A7F3BBE,997F11AF7A7A1B5535139522C6A9EAAF
SRR9168839,2019-06-05 16:31:32,2019-05-31 20:57:41,563343,67601160,0,120,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168839/SRR9168839.1,SRX5944143,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857321,SAMN11918610,simple,10090,Mus musculus,GSM3839154,,,,,,,no,,,,,GEO,SRA892854,,public,13D0D45132BC53D97CCD6F740FDA7A63,1A0DD3C20AC77D8E16B2C18C47AE1D5A
SRR9168840,2019-06-05 16:31:32,2019-05-31 20:59:26,634707,76164840,0,120,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008953/SRR9168840,SRX5944144,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857322,SAMN11918609,simple,10090,Mus musculus,GSM3839155,,,,,,,no,,,,,GEO,SRA892854,,public,9C853362236D4E8A16772AAC028A17A6,F481474FC37D73D381BD9D9A2C6DAD53
SRR9168841,2019-06-05 16:31:32,2019-05-31 20:58:35,592010,71041200,0,120,39,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008953/SRR9168841,SRX5944145,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857324,SAMN11918608,simple,10090,Mus musculus,GSM3839156,,,,,,,no,,,,,GEO,SRA892854,,public,5180E9152184A44BD48079946CD55262,5779757B0E38B00B9C502F33F673EB27
SRR9168842,2019-06-05 16:31:32,2019-05-31 20:59:25,671991,80638920,0,120,44,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008953/SRR9168842,SRX5944146,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857323,SAMN11918607,simple,10090,Mus musculus,GSM3839157,,,,,,,no,,,,,GEO,SRA892854,,public,5C18ECD1F814D23244C3003331B2C274,7944B405C2DC34591FBC745669D37612
SRR9168843,2019-06-05 16:31:32,2019-05-31 21:00:19,886317,106358040,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008953/SRR9168843,SRX5944147,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857325,SAMN11918606,simple,10090,Mus musculus,GSM3839158,,,,,,,no,,,,,GEO,SRA892854,,public,9DABCD0869239542006D8A1D4275F765,9015A4964208D470B4022D1AB1644255
SRR9168844,2019-06-05 16:31:32,2019-05-31 20:57:22,493461,59215320,0,120,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168844/SRR9168844.1,SRX5944148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857327,SAMN11918605,simple,10090,Mus musculus,GSM3839159,,,,,,,no,,,,,GEO,SRA892854,,public,7849C4C6D424E12988206379D41B4A67,2D9E979DBDD536429B0A6533BDBB887C
SRR9168845,2019-06-05 16:31:32,2019-05-31 21:03:54,1052627,126315240,0,120,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168845/SRR9168845.1,SRX5944149,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857326,SAMN11918604,simple,10090,Mus musculus,GSM3839160,,,,,,,no,,,,,GEO,SRA892854,,public,3EB03D625BBDC980336AA98560BAB70F,C6180C92FB4F6FA0FDFA4BBA2F25704C
SRR9168846,2019-06-05 16:31:32,2019-05-31 21:04:04,1403285,168394200,0,120,93,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008953/SRR9168846,SRX5944150,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857328,SAMN11918603,simple,10090,Mus musculus,GSM3839161,,,,,,,no,,,,,GEO,SRA892854,,public,147528ED00A23A43A74EE9625A2D8B35,9414E7E3CC2E2B90AAEC21C1458C04D3
SRR9168847,2019-06-05 16:31:32,2019-05-31 20:59:10,673771,80852520,0,120,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168847/SRR9168847.1,SRX5944151,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857330,SAMN11918602,simple,10090,Mus musculus,GSM3839162,,,,,,,no,,,,,GEO,SRA892854,,public,8EBA13C85E0DB2FBEA87CEC8DE0F29A2,AE6E7FF7AA6C63CB673F456CC9796615
SRR9168848,2019-06-05 16:31:32,2019-05-31 21:02:30,1006193,120743160,0,120,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008953/SRR9168848,SRX5944152,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857329,SAMN11918601,simple,10090,Mus musculus,GSM3839163,,,,,,,no,,,,,GEO,SRA892854,,public,E750E43BBE14EC5035485BB2ED0023E7,2DE87DDFC0A99D59AF302B98A525D87C
SRR9168849,2019-06-05 16:31:32,2019-05-31 21:04:36,1572784,188734080,0,120,104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008953/SRR9168849,SRX5944153,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857331,SAMN11918600,simple,10090,Mus musculus,GSM3839164,,,,,,,no,,,,,GEO,SRA892854,,public,1FDC6994C6EA360121EB90D17B8E4B4B,54FB3E4C5E868979FBFA450727C4EE97
SRR9168850,2019-06-05 16:31:32,2019-05-31 21:07:30,1783610,214033200,0,120,118,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008953/SRR9168850,SRX5944154,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857332,SAMN11918599,simple,10090,Mus musculus,GSM3839165,,,,,,,no,,,,,GEO,SRA892854,,public,2C52441609E76F7B153FCC084A738BEB,E86710084689C4842810980769B36504
SRR9168851,2019-06-05 16:31:32,2019-05-31 21:03:10,988219,118586280,0,120,65,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008953/SRR9168851,SRX5944155,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857334,SAMN11918598,simple,10090,Mus musculus,GSM3839166,,,,,,,no,,,,,GEO,SRA892854,,public,D920F5F0A49D47DB65BD3CC99518B1FA,50B2BD8127DCA91E4D0BB84A944935C9
SRR9168852,2019-06-05 16:31:32,2019-05-31 21:03:25,1040667,124880040,0,120,69,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008953/SRR9168852,SRX5944156,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857337,SAMN11918597,simple,10090,Mus musculus,GSM3839167,,,,,,,no,,,,,GEO,SRA892854,,public,CCFB9F7473C8AF336976DD37FC7EB950,56035848E1D23CB460DCC00D8FCA5619
SRR9168853,2019-06-05 16:31:32,2019-05-31 20:57:49,533491,64018920,0,120,35,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008953/SRR9168853,SRX5944157,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857333,SAMN11918596,simple,10090,Mus musculus,GSM3839168,,,,,,,no,,,,,GEO,SRA892854,,public,341DC88E4B88D3631719215F99F9C5E9,01ED11DDC7BA99632C3FE7EEEE0250A6
SRR9169070,2019-06-05 16:31:32,2019-05-31 20:59:51,770213,92425560,0,120,51,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169070,SRX5944158,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857336,SAMN11918678,simple,10090,Mus musculus,GSM3839169,,,,,,,no,,,,,GEO,SRA892854,,public,BD6213EBB95102CBA7516D253751AE39,BFCA7EAE48180D5B4D798465671B225D
SRR9169071,2019-06-05 16:31:32,2019-05-31 20:58:27,426250,51150000,0,120,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169071,SRX5944159,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857335,SAMN11918677,simple,10090,Mus musculus,GSM3839170,,,,,,,no,,,,,GEO,SRA892854,,public,8C4FCA59E150708294AA45388B2DDAD3,66D435E85FED15F7289BDC2DB037BFCC
SRR9169072,2019-06-05 16:31:32,2019-05-31 20:56:22,385326,46239120,0,120,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169072,SRX5944160,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857338,SAMN11918720,simple,10090,Mus musculus,GSM3839171,,,,,,,no,,,,,GEO,SRA892854,,public,1B8F7EB7D3BD1113A010F116EF870485,D7E85857E33BCCCD3EC0732CC39810C3
SRR9169073,2019-06-05 16:31:32,2019-05-31 21:02:03,858929,103071480,0,120,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169073,SRX5944161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857339,SAMN11918719,simple,10090,Mus musculus,GSM3839172,,,,,,,no,,,,,GEO,SRA892854,,public,94817F6796A43EFC769A9A0B6090E38D,D4ED723F8CFEFEA755332401D2295479
SRR9169074,2019-06-05 16:31:32,2019-05-31 21:05:36,852766,102331920,0,120,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169074,SRX5944162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857340,SAMN11918718,simple,10090,Mus musculus,GSM3839173,,,,,,,no,,,,,GEO,SRA892854,,public,65E628133ABAA55E409377E31A6AC392,5C4C698776BC3046B2B284312EE7E834
SRR9169075,2019-06-05 16:31:32,2019-05-31 21:01:43,992359,119083080,0,120,66,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169075,SRX5944163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857341,SAMN11918717,simple,10090,Mus musculus,GSM3839174,,,,,,,no,,,,,GEO,SRA892854,,public,652EF062044458E8CABE519246D7ACDC,7DA1186465EC9F0D78A7DEF2CF30F774
SRR9169076,2019-06-05 16:31:32,2019-05-31 20:57:21,463071,55568520,0,120,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169076/SRR9169076.1,SRX5944164,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857343,SAMN11918716,simple,10090,Mus musculus,GSM3839175,,,,,,,no,,,,,GEO,SRA892854,,public,709DCF19D5107C05A6BA64788A051D4C,2E80E97C0192E8CE9A65C63EC67AA82D
SRR9169077,2019-06-05 16:31:32,2019-05-31 21:04:46,1215131,145815720,0,120,81,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169077,SRX5944165,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857342,SAMN11918715,simple,10090,Mus musculus,GSM3839176,,,,,,,no,,,,,GEO,SRA892854,,public,8DA16C85C39BC4F715BDCD60F80FE868,BF385F31864B8433BBD3C12C96221948
SRR9169078,2019-06-05 16:31:32,2019-05-31 20:56:21,233824,28058880,0,120,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169078,SRX5944166,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857344,SAMN11918714,simple,10090,Mus musculus,GSM3839177,,,,,,,no,,,,,GEO,SRA892854,,public,E6733924F69BD587241B390BD90A951E,DA47758C850ACFB27F485D6B05D91F8C
SRR9168863,2019-06-05 16:31:32,2019-05-31 21:26:54,683112,81973440,0,120,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168863/SRR9168863.1,SRX5944167,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856650,SAMN11917956,simple,10090,Mus musculus,GSM3839562,,,,,,,no,,,,,GEO,SRA892854,,public,1EC654D127DF02BED76459E5C79389F0,0D90246D80557951C299D850846AF69D
SRR9168864,2019-06-05 16:31:32,2019-05-31 21:29:49,789959,94795080,0,120,50,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008953/SRR9168864,SRX5944168,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856651,SAMN11917955,simple,10090,Mus musculus,GSM3839563,,,,,,,no,,,,,GEO,SRA892854,,public,1B6B985DA1FDEB5F8B98AF5CD65E05C7,D11CDBD97B93D63B08FF63180C3C77D7
SRR9168865,2019-06-05 16:31:32,2019-05-31 21:29:19,744994,89399280,0,120,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168865/SRR9168865.1,SRX5944169,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856653,SAMN11917994,simple,10090,Mus musculus,GSM3839564,,,,,,,no,,,,,GEO,SRA892854,,public,D815F8A89F868F4423C4C13928F1C524,B430349778F5EFDBB6F5ECF23E64A265
SRR9168866,2019-06-05 16:31:32,2019-05-31 21:34:18,982403,117888360,0,120,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008953/SRR9168866,SRX5944170,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856652,SAMN11917993,simple,10090,Mus musculus,GSM3839565,,,,,,,no,,,,,GEO,SRA892854,,public,A2E82E715DDD497DC0555D171C53F23B,4E55298C2E02CDBB0C5506C005A0B3A3
SRR9168867,2019-06-05 16:31:32,2019-05-31 21:32:31,670574,80468880,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008953/SRR9168867,SRX5944171,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856655,SAMN11917992,simple,10090,Mus musculus,GSM3839566,,,,,,,no,,,,,GEO,SRA892854,,public,C0CBF7493CA79A05FF74F07261E41161,7BAF6BCF60C24609A6C95A6F1C86E358
SRR9168868,2019-06-05 16:31:32,2019-05-31 21:27:59,661399,79367880,0,120,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168868/SRR9168868.1,SRX5944172,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856654,SAMN11917991,simple,10090,Mus musculus,GSM3839567,,,,,,,no,,,,,GEO,SRA892854,,public,0B3C30D81EC1ED2AB9DC7F79ED92DAF1,12A3DEC164E7E9BD07C323BE4CEF02EC
SRR9168869,2019-06-05 16:31:32,2019-05-31 21:32:32,881134,105736080,0,120,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008953/SRR9168869,SRX5944173,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856656,SAMN11917990,simple,10090,Mus musculus,GSM3839568,,,,,,,no,,,,,GEO,SRA892854,,public,37F5D062CEF4B11CA89A7D17B5DF50EA,C3CA52936C01123D255B1E00A04B9DDD
SRR9168870,2019-06-05 16:31:32,2019-05-31 21:30:04,722865,86743800,0,120,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168870/SRR9168870.1,SRX5944174,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856658,SAMN11917989,simple,10090,Mus musculus,GSM3839569,,,,,,,no,,,,,GEO,SRA892854,,public,23573E5FEFB65D2C957193EE3D256181,B9B0FB5CE2E0B5EF4BAC0481366FDA79
SRR9168871,2019-06-05 16:31:32,2019-05-31 21:30:00,674516,80941920,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008953/SRR9168871,SRX5944175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856659,SAMN11917988,simple,10090,Mus musculus,GSM3839570,,,,,,,no,,,,,GEO,SRA892854,,public,84DA94D3E2D34159FCE977CFB25176A2,FC8954E6A762C25F03B0D75A4654A1C4
SRR9168872,2019-06-05 16:31:32,2019-05-31 21:32:11,899510,107941200,0,120,58,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008953/SRR9168872,SRX5944176,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856657,SAMN11917987,simple,10090,Mus musculus,GSM3839571,,,,,,,no,,,,,GEO,SRA892854,,public,CBFDC5F0860419C742DD174FC7C6DC28,20A921EEE6CE9F93C87A9818CAC46001
SRR9168873,2019-06-05 16:31:33,2019-05-31 21:27:47,324202,38904240,0,120,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008953/SRR9168873,SRX5944177,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856660,SAMN11917986,simple,10090,Mus musculus,GSM3839572,,,,,,,no,,,,,GEO,SRA892854,,public,1A472DF341FFB0A03F39B840CF5F9E50,85927197BC27954A25E97CB2C797A8F7
SRR9168874,2019-06-05 16:31:33,2019-05-31 21:30:51,841744,101009280,0,120,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008953/SRR9168874,SRX5944178,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856661,SAMN11917985,simple,10090,Mus musculus,GSM3839573,,,,,,,no,,,,,GEO,SRA892854,,public,0C7318FB7B3C280C77C2343BD0993437,A0431964BB68B4CD8B626A9842F7B491
SRR9168875,2019-06-05 16:31:33,2019-05-31 21:30:26,743294,89195280,0,120,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008953/SRR9168875,SRX5944179,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856664,SAMN11917984,simple,10090,Mus musculus,GSM3839574,,,,,,,no,,,,,GEO,SRA892854,,public,8E658B01A777C56A355632E2771FAD1D,70C4E7C3D43678FDD14B46725BBA6D17
SRR9168876,2019-06-05 16:31:33,2019-05-31 21:29:26,780794,93695280,0,120,50,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008953/SRR9168876,SRX5944180,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856662,SAMN11917983,simple,10090,Mus musculus,GSM3839575,,,,,,,no,,,,,GEO,SRA892854,,public,048CF4F6557C54E923CEA750A11DB8A8,8D02F27CDCDFDB5FCA553E44DBC7FE95
SRR9168877,2019-06-05 16:31:33,2019-05-31 21:31:26,777782,93333840,0,120,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9168877/SRR9168877.1,SRX5944181,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856663,SAMN11917982,simple,10090,Mus musculus,GSM3839576,,,,,,,no,,,,,GEO,SRA892854,,public,2B35E8C448BDAD2DA2665C69269F70A3,1D96C3B13E28D4F0F5ADA273EE83D044
SRR9169094,2019-06-05 16:31:33,2019-05-31 21:32:23,676701,81204120,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008954/SRR9169094,SRX5944182,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856665,SAMN11917981,simple,10090,Mus musculus,GSM3839577,,,,,,,no,,,,,GEO,SRA892854,,public,841E43C63FE599781B509753E0A55E10,DA0B076C14B54CF3438184E8428A9399
SRR9169095,2019-06-05 16:31:33,2019-05-31 21:33:04,806943,96833160,0,120,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169095/SRR9169095.1,SRX5944183,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856666,SAMN11917980,simple,10090,Mus musculus,GSM3839578,,,,,,,no,,,,,GEO,SRA892854,,public,998248B92553DADDC93E8F98E44CFD85,6EBC833C809D1F431342C98DF0AD053E
SRR9169096,2019-06-05 16:31:33,2019-05-31 21:31:43,751564,90187680,0,120,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169096/SRR9169096.1,SRX5944184,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856667,SAMN11917979,simple,10090,Mus musculus,GSM3839579,,,,,,,no,,,,,GEO,SRA892854,,public,50B11372B807828228C00792BDD4FB52,3F6848F507A5FBDE4CD93AAD1501BB3F
SRR9169097,2019-06-05 16:31:33,2019-05-31 21:32:24,736703,88404360,0,120,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169097,SRX5944185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856668,SAMN11917978,simple,10090,Mus musculus,GSM3839580,,,,,,,no,,,,,GEO,SRA892854,,public,95E231955B17CE1843E894E9BA1A0CB4,18C617F7C5CA019F30E984860AE0396A
